Name,Height,FederalStateid,Picture
Kanzelwand,1780,1,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Kanzelwand_Schuesser.JPG/1000px-Kanzelwand_Schuesser.JPG
Untere Wettersteinspitze,1373,6,
Östliches Torjoch,1399,2,
Schwarzenberg,839,6,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/SchesaplanaGipfel06.jpg/1000px-SchesaplanaGipfel06.jpg
Schönkahler,1536,2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Scheibelberg,1221,6,https://upload.wikimedia.org/wikipedia/commons/0/0a/Posidonienschiefer.jpg
Schänzlekopf,1916,6,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Sch%C3%A4nzlekopf_from_Northwest.JPG/1000px-Sch%C3%A4nzlekopf_from_Northwest.JPG
Rudersburg,1310,2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Entenlochklamm_H%C3%A4ngebr%C3%BCcke.jpg/1000px-Entenlochklamm_H%C3%A4ngebr%C3%BCcke.jpg
Reinhardsberg,1057,6,
Rauhhorn,2026,6,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Rauhhorn.JPG/1000px-Rauhhorn.JPG
Rauheck,1371,6,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Raueck_Kreuzeck.jpg/1000px-Raueck_Kreuzeck.jpg
Ochsenkamm,1731,3,
Obere Gottesackerwände,1612,6,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Nesselberg,1306,6,https://upload.wikimedia.org/wikipedia/commons/4/4b/Kleiner_Deister.jpg
Muttlerkopf,1896,6,https://upload.wikimedia.org/wikipedia/commons/d/d6/Muttler.jpg
Musterstein,2040,2,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Partenkirchner_Dreitorspitze_von_S_aus_dem_Leutascher_Platt_HQ.jpg/1000px-Partenkirchner_Dreitorspitze_von_S_aus_dem_Leutascher_Platt_HQ.jpg
Lerchkogel,1399,6,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/20100524-Stierjoch_Torjoch_086.JPG/1000px-20100524-Stierjoch_Torjoch_086.JPG
Lerchfleckspitze,2204,6,
Lechler Kanz,2069,6,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Kleiner Archkenkopf,2074,3,
Kemptner Kopf,1981,1,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Kemptner_Kopf.JPG/1000px-Kemptner_Kopf.JPG
Kahlersberg,2093,3,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Kahlersberg_1.jpg/1000px-Kahlersberg_1.jpg
Grüner Kopf,2184,2,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Flag_of_Lower_Saxony.svg/1000px-Flag_of_Lower_Saxony.svg.png
Hoher Häderich,1454,1,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Nagelfluhkette_Karte.jpg/1000px-Nagelfluhkette_Karte.jpg
Niederbrunnsulzen Kogel,2259,6,
Leiterhorn,2254,6,
Burgberg,1147,6,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Bad_Harzburg_asv2022-06_img04_Burgberg-Seilbahn.jpg/1000px-Bad_Harzburg_asv2022-06_img04_Burgberg-Seilbahn.jpg
B’schießer,1847,6,
Planberg,1034,6,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Achensee_Pertisau.JPG/1000px-Achensee_Pertisau.JPG
Aggenstein,1399,2,https://upload.wikimedia.org/wikipedia/commons/b/b8/Aggenstein_210709.jpg
Frastanzersand,1616,10,
Hochficht,1252,4,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Hochficht.jpg/1000px-Hochficht.jpg
Sagranberg,1899,6,
Grosser Schafkopf,2770,2,https://upload.wikimedia.org/wikipedia/commons/3/35/Schafkopf.jpg
Großer Pal,1604,8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Pico_del_Veleta.jpg/1000px-Pico_del_Veleta.jpg
Osternig,1977,6,
Monte Goriane,1384,6,
Dosso Gais,1480,8,
Ofen,981,6,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Nuremberg_chronicles_-_BVJA.png/1000px-Nuremberg_chronicles_-_BVJA.png
Kronalpe,1643,8,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Monte_Corona%2C_Nomi._%28BildID_15587370%29.jpg/1000px-Monte_Corona%2C_Nomi._%28BildID_15587370%29.jpg
Kapinberg,1384,6,
Achomitzer Berg,1424,6,
Kleiner Grintoutz,1402,6,
Kahlkogel,1651,6,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Golica_mountain.jpg/1000px-Golica_mountain.jpg
Steinberg,442,8,https://upload.wikimedia.org/wikipedia/commons/d/d8/Steinberg_am_Rofan.jpg
Hahnenwipfel,978,6,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Dreil%C3%A4ndereck-Monte_Forno.JPG/1000px-Dreil%C3%A4ndereck-Monte_Forno.JPG
Koschutnikturm,1954,6,
Hühnerkogel,1515,8,https://upload.wikimedia.org/wikipedia/commons/9/9f/Comandau_train_cff.jpg
Hajnzturm,1672,10,
Kepa,2091,10,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Kepa_Arrizabalaga_2021_%28cropped%29.jpg/1000px-Kepa_Arrizabalaga_2021_%28cropped%29.jpg
Steinberg,1106,6,https://upload.wikimedia.org/wikipedia/commons/d/d8/Steinberg_am_Rofan.jpg
Vis Kurjek,1995,10,
Blekova,1605,10,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Blekova_Vas_Slovenia_3.jpg/1000px-Blekova_Vas_Slovenia_3.jpg
Dammeggernock,1882,8,
Vorderhütteneck,2166,3,
Großer Speikkofel,2198,6,
Schilcher Nock,1786,3,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Schramsberg_Vineyards%2C_July_2019-7605.jpg/1000px-Schramsberg_Vineyards%2C_July_2019-7605.jpg
Schulter,2016,6,https://upload.wikimedia.org/wikipedia/commons/8/83/Gene_Schulter_%283086672301%29.jpg
Säuleck,2367,6,https://upload.wikimedia.org/wikipedia/commons/e/e9/Taku_glacier_firn_ice_sampling.png
Bockstein,1293,6,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Bad_Gastein_Centre_1997-02-01.jpg/1000px-Bad_Gastein_Centre_1997-02-01.jpg
Auernig,1903,6,https://upload.wikimedia.org/wikipedia/commons/9/9e/Mik_Thongraya_%40_THHeadline.png
Lonza Höhe,2405,6,
Strieden,2249,6,
Zellinkopf,2381,6,
Goaschnigkogel,2404,6,
Seebach Höhe,2267,6,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Schwarzenbach-talsperre.jpg/1000px-Schwarzenbach-talsperre.jpg
Geiszipf,1567,6,
Auf der Schön,1446,6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Freudenspiegel_de%C3%9F_ewigen_Lebens_412.jpg/1000px-Freudenspiegel_de%C3%9F_ewigen_Lebens_412.jpg
Kuhberg,1994,6,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/D%C3%BCrrhennersdorf_in_GR.svg/1000px-D%C3%BCrrhennersdorf_in_GR.svg.png
Breiter Gupf,984,6,
Kotla,1248,6,https://upload.wikimedia.org/wikipedia/commons/d/db/Logo_picture_of_Kotla_Village_Bagh_AjK.png
Strohsack,1849,6,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Frank_Stronach_%282013%29_%28cropped%29.jpg/1000px-Frank_Stronach_%282013%29_%28cropped%29.jpg
Halbing,1516,6,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Halbs3.jpg/1000px-Halbs3.jpg
Hochpirkach,1191,6,
Trojer Alm,2496,2,https://upload.wikimedia.org/wikipedia/commons/5/5a/Paula_Wiesinger.jpg
Schulterhöhe,2378,6,
Großer Rain,1342,6,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Alps_2007-03-13_10.10UTC_1px-250m.jpg/1000px-Alps_2007-03-13_10.10UTC_1px-250m.jpg
Rjautza,1565,6,
Blaustein,2106,6,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Arnegg_Amtshaus.jpg/1000px-Arnegg_Amtshaus.jpg
Straniger,2001,6,
Zielkofl,1537,6,
Buchenberg Kogel,853,8,
Weißenegger Berg,559,6,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Ruden_Pfarrkirche_hl_Maria_Magdalena_18082015_6716.jpg/1000px-Ruden_Pfarrkirche_hl_Maria_Magdalena_18082015_6716.jpg
Hohenwart,661,6,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Hohenwart_in_PAF.svg/1000px-Hohenwart_in_PAF.svg.png
Grossenegger Berg,1197,6,
Michaelerberg,976,6,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Kath_Filialkirche_hl_Michael0006.JPG/1000px-Kath_Filialkirche_hl_Michael0006.JPG
Dicken Berg,1249,6,
Mnihovec,1509,6,
Wullross,1027,6,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Weitensfeld_Wullross_Burgruine_Nord-Ansicht_17042016_1493.jpg/1000px-Weitensfeld_Wullross_Burgruine_Nord-Ansicht_17042016_1493.jpg
Schmiedkogel,1112,6,
Wernigberg,1131,6,
Gadotratte,1212,6,
Godinger Berg,1490,6,
Gunegg,1368,6,
Kreuzkopf,1706,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/1024_Kaiser-Franz-Josefs-H%C3%B6he_vom_Gamsgrubenweg_aus-3049.jpg/1000px-1024_Kaiser-Franz-Josefs-H%C3%B6he_vom_Gamsgrubenweg_aus-3049.jpg
Wettersteinkopf,1993,2,
Zinken,1319,10,https://upload.wikimedia.org/wikipedia/commons/b/b7/Zinken_Hopp_1964.jpg
Godererkogel,839,4,
Grünberg,1473,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Acer_CB5-311_series_touchpad.jpg/1000px-Acer_CB5-311_series_touchpad.jpg
Oberneukirchner Berg,878,4,
Grintoutz,1601,6,
Hochstuhl,2196,10,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Lake_Bled_view_%283%29.jpg/1000px-Lake_Bled_view_%283%29.jpg
Bielschitza,1921,6,https://upload.wikimedia.org/wikipedia/commons/4/41/Vertatscha_Bodental.jpg
Kosmatitza,1634,6,
Wertatscha,2151,10,https://upload.wikimedia.org/wikipedia/commons/4/41/Vertatscha_Bodental.jpg
Selenitza,1786,10,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Selenica_from_the_distance_3.jpg/1000px-Selenica_from_the_distance_3.jpg
Loibler Prapotnik,1477,6,
Neuberg,1356,6,https://upload.wikimedia.org/wikipedia/commons/0/0a/Neuberg2006_schneealpe.jpg
Tomaschberg,1477,6,
Zeller Prapotnik,1690,6,
Grintoutz,1771,6,
Zwölferspitz,1673,6,https://upload.wikimedia.org/wikipedia/commons/5/59/HoheWarte_KellerspitzeWest_Karnische.jpg
Hochleitenspitze,2379,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/WeisseSpitzeRoteSpitzeVlgtnBg.jpg/1000px-WeisseSpitzeRoteSpitzeVlgtnBg.jpg
Kleiner Rettenstein,1753,2,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Gro%C3%9Fer_Rettenstein.jpg/1000px-Gro%C3%9Fer_Rettenstein.jpg
Höhlberg,252,5,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Rohrwald_Donaugraben.JPG/1000px-Rohrwald_Donaugraben.JPG
Schutzengelberg,450,7,
Vogelsangberg,507,7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Hermannskogel_von_der_Rohrerwiese.jpg/1000px-Hermannskogel_von_der_Rohrerwiese.jpg
Schwarzenberg,1408,1,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/SchesaplanaGipfel06.jpg/1000px-SchesaplanaGipfel06.jpg
Höllenberg,1705,6,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Burg_Niedernt%C3%BCchersfeld01.jpg/1000px-Burg_Niedernt%C3%BCchersfeld01.jpg
Kapitzberg,1520,8,
Bauernalpl,1607,8,
Steineck,2163,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/TessinaTLR.jpg/1000px-TessinaTLR.jpg
Gruber-Hirnkogel,1939,8,
Rettelkirchspitze,2449,8,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/GreimFromSE-Hinterburg.jpg/1000px-GreimFromSE-Hinterburg.jpg
Hohenwart,2212,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Hohenwart_in_PAF.svg/1000px-Hohenwart_in_PAF.svg.png
Riedlerzinken,2040,8,
Hohes Schareck,2327,8,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Hocharn%2C_Radhaus_Goldberg.jpg/1000px-Hocharn%2C_Radhaus_Goldberg.jpg
Hochhädrich,1542,1,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Nagelfluhkette_Karte.jpg/1000px-Nagelfluhkette_Karte.jpg
Tolsti Vrh,1538,6,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Griffen_-_Ortsansicht.JPG/1000px-Griffen_-_Ortsansicht.JPG
Lärchenberg,2039,6,
Selenz,1535,6,
Jovanberg,1482,6,
Struglberg,1353,6,
Mrzla Gora,2135,6,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Mrzla_gora_Latvica.jpg/1000px-Mrzla_gora_Latvica.jpg
Leppenberg,1131,6,
Serpitschkar,1167,6,
Spitzberg,1539,6,https://upload.wikimedia.org/wikipedia/commons/2/27/Velky_spicak_form.jpg
Kahlenberg,479,7,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/D%C3%B6bling_%28Wien%29_-_Kahlenberg_%282%29.JPG/1000px-D%C3%B6bling_%28Wien%29_-_Kahlenberg_%282%29.JPG
Teiritzberg,168,5,
Fürberg,1024,1,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/F%C3%BCrberg_Bayerischer_Wald.JPG/1000px-F%C3%BCrberg_Bayerischer_Wald.JPG
Tatzen,1019,1,https://upload.wikimedia.org/wikipedia/commons/5/5d/HoherSeeblaskogelFromS.jpg
Aggentstein,1836,2,
Schönkahler,1653,2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Pfeifferberg,1441,10,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Säuling,1916,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Saeuling_East.jpg/1000px-Saeuling_East.jpg
Schwarzenberg,1189,2,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/SchesaplanaGipfel06.jpg/1000px-SchesaplanaGipfel06.jpg
Vilser Berg,1019,2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Musauer Berg,1466,2,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Gehrenspitze_from_Schneid.JPG/1000px-Gehrenspitze_from_Schneid.JPG
Karretschrofen,1999,2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Vilser Kegel,1780,2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Westliches Torjoch,1788,2,
Kafell,1844,2,
Wilderjochberg,1609,2,
Hofjoch,1337,2,
Schulterberg,1679,2,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Hiddensee%2C_Dornbusch_%282011-05-21%29_2.JPG/1000px-Hiddensee%2C_Dornbusch_%282011-05-21%29_2.JPG
Säulkopf,3174,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Alps_location_map_%28Venedigergruppe%2C_AVE%29.png/1000px-Alps_location_map_%28Venedigergruppe%2C_AVE%29.png
Hohe Achsel,2806,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Alps_location_map_%28Venedigergruppe%2C_AVE%29.png/1000px-Alps_location_map_%28Venedigergruppe%2C_AVE%29.png
Messeling,2296,2,https://upload.wikimedia.org/wikipedia/commons/8/86/Adisu_Massala_%2800320652%29.jpg
Rabenstein,2734,2,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Klein_Marzehns_church.jpg/1000px-Klein_Marzehns_church.jpg
Abretter,2868,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Rote_S%C3%A4ule_vom_Wildenkogel.JPG/1000px-Rote_S%C3%A4ule_vom_Wildenkogel.JPG
Hörndl,2762,3,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Pfarrkirche_Tarsdorg.jpg/1000px-Pfarrkirche_Tarsdorg.jpg
Biessachkopf,2885,3,
Geißkogel,2428,3,
Schrotkopf,2419,3,
Kollerberg,453,8,
Gaisberg,453,8,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/D%C3%A4cher-Salzburg_7109.JPG/1000px-D%C3%A4cher-Salzburg_7109.JPG
Straßengelberg,534,8,
Hohenberg,1021,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/2006-10-29DeilingenOberhohenbergSonnenstrahlen07.jpg/1000px-2006-10-29DeilingenOberhohenbergSonnenstrahlen07.jpg
Eichberg,552,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Stattegg_vonRannach.jpg/1000px-Stattegg_vonRannach.jpg
Hochglaserer,908,8,
Rabnitzberg,1061,8,
Mädelegabel,2547,10,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Maedelegabele_Schwarzmilzferner_2009.JPG/1000px-Maedelegabele_Schwarzmilzferner_2009.JPG
Sagwand Spitze,3129,2,
Schermer-Spitze,3058,2,
Mitterberg,705,5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg/1000px-113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg
Corno del Passo,3116,2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Alpenrelief_01.jpg/1000px-Alpenrelief_01.jpg
Punta Bianca,3314,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Port_-_Lerici%2C_La_Spezia%2C_Italy_-_August_16%2C_2020.jpg/1000px-Port_-_Lerici%2C_La_Spezia%2C_Italy_-_August_16%2C_2020.jpg
Dosso Largo,3170,2,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Grosser_Moeseler_2010.jpg/1000px-Grosser_Moeseler_2010.jpg
Cima di Valmala,2950,2,
Ilmspitze,2634,2,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Kirchdachspitze.jpg/1000px-Kirchdachspitze.jpg
Rinnerkogel,1906,4,
Dreizinkenspitze,2585,2,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Hermann_von_Barth_Portrait1.jpg/1000px-Hermann_von_Barth_Portrait1.jpg
Nojer,1485,8,https://upload.wikimedia.org/wikipedia/commons/5/55/Tove_Styrke_Stavernfestivalen_2018_%28155132%29.jpg
Buchenberg,775,5,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Buchenberg%2C_OA_v_SW_01.JPG/1000px-Buchenberg%2C_OA_v_SW_01.JPG
Mitterriegel,603,5,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Burgberg_Sieggrabener_Kogel_Sieggrabener_Sattel_Brentnerriegel.jpg/1000px-Burgberg_Sieggrabener_Kogel_Sieggrabener_Sattel_Brentnerriegel.jpg
Sattelberg,485,5,https://upload.wikimedia.org/wikipedia/commons/1/18/Derrick_VC_flag_016246.JPG
Hinteres Brunneck,554,5,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Schloss_Neuschwanstein_mit_Umgebung.jpg/1000px-Schloss_Neuschwanstein_mit_Umgebung.jpg
Kreuzeck,594,5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Bei_den_Vierzehn_Seen.JPG/1000px-Bei_den_Vierzehn_Seen.JPG
Vorderes Kreuzeck,574,5,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Muntanitz_vom_Debantgrat_a.JPG/1000px-Muntanitz_vom_Debantgrat_a.JPG
Sagberg,541,5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Japanese_car_accident_blur.jpg/1000px-Japanese_car_accident_blur.jpg
Hainbachberg,573,5,
Kaiserbrunnberg,577,5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wienfluss_Stadtparksteg-DSC1265w.jpg/1000px-Wienfluss_Stadtparksteg-DSC1265w.jpg
Gorner,2672,2,https://upload.wikimedia.org/wikipedia/commons/7/7d/Gornergletscher.jpeg
Gramul,3221,6,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Glocknergruppe.jpg/1000px-Glocknergruppe.jpg
Hohe Warte,2998,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Siegesturm.jpg/1000px-Siegesturm.jpg
Kasselerspitze,2873,2,
Grosser Löffler,3273,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Grosser_Loeffler_von_Osten.jpg/1000px-Grosser_Loeffler_von_Osten.jpg
Felsköpfl,3203,2,
IV. Hornspitze,3155,2,
Tauernkopf,2814,3,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Innergschloess.jpg/1000px-Innergschloess.jpg
Sonnwand,2777,2,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Alexander_Huber_%282009%29.jpg/1000px-Alexander_Huber_%282009%29.jpg
Kleiner Löffler,3157,2,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Sulzauer_Hof%2C_Rottenburg_am_Neckar.jpg/1000px-Sulzauer_Hof%2C_Rottenburg_am_Neckar.jpg
Lapen Spitze,2916,2,
Gigalitz Spitze,2944,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Lapenscharte.jpg/1000px-Lapenscharte.jpg
Gigalitzturm,2793,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Lapenscharte.jpg/1000px-Lapenscharte.jpg
Greizer Spitze,2867,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Lapenscharte.jpg/1000px-Lapenscharte.jpg
Kreuz Spitze,2851,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Map_of_the_European_Long_Distance_Path_E5.png/1000px-Map_of_the_European_Long_Distance_Path_E5.png
Furtschagel Spitze,3110,2,
Schönbichlerhorn,3084,2,
Talggenkopf,3130,2,
Am Horn,2649,2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Haus_am_Horn_04.JPG/1000px-Haus_am_Horn_04.JPG
Krähenfuss,2573,2,
Vordere Stangenspitze,2986,2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Alpenrelief_01.jpg/1000px-Alpenrelief_01.jpg
Almerhorn,2861,3,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Staller_Sattel_from_Almerhorn.jpg/1000px-Staller_Sattel_from_Almerhorn.jpg
Roßkopf,2601,10,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Rosskopf_horses_dh_050908.jpg/1000px-Rosskopf_horses_dh_050908.jpg
Fennereck,3038,3,
Rosshorn,2987,3,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Ro%C3%9Fhorn_-_Von_der_Alten_Barmer_H%C3%BCtte.jpg/1000px-Ro%C3%9Fhorn_-_Von_der_Alten_Barmer_H%C3%BCtte.jpg
Muklaspitze,3113,2,
Graunock,2913,2,
Am Hengst,2449,2,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Schneeberg2.jpg/1000px-Schneeberg2.jpg
Glockhaus,3007,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Alps_location_map_%28Venedigergruppe%2C_AVE%29.png/1000px-Alps_location_map_%28Venedigergruppe%2C_AVE%29.png
Große Löffelspitze,3057,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Alps_location_map_%28Venedigergruppe%2C_AVE%29.png/1000px-Alps_location_map_%28Venedigergruppe%2C_AVE%29.png
Kleine Löffelspitze,2967,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Alps_location_map_%28Venedigergruppe%2C_AVE%29.png/1000px-Alps_location_map_%28Venedigergruppe%2C_AVE%29.png
Kematerspitze,2959,2,
Hörnle,2697,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/H%C3%B6rnle_GO-1.jpg/1000px-H%C3%B6rnle_GO-1.jpg
Untere Rötspitze,3234,3,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Alps_location_map_%28Venedigergruppe%2C_AVE%29.png/1000px-Alps_location_map_%28Venedigergruppe%2C_AVE%29.png
Virglkopf,3038,2,
Ahrnerkopf,2928,2,
Althausschneide,3166,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Alps_location_map_%28Venedigergruppe%2C_AVE%29.png/1000px-Alps_location_map_%28Venedigergruppe%2C_AVE%29.png
Pfitschergrat,2734,2,
Furtschaglkopf,2568,2,
Grosser Greiner,3126,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Helen_Greiner.jpg/1000px-Helen_Greiner.jpg
Greiner Sonnwand,2686,2,
Steinmandl,2628,2,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Roundel_of_Austria.svg/1000px-Roundel_of_Austria.svg.png
Rotkopf,2862,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Gro%C3%9Fer-Daumen.jpg/1000px-Gro%C3%9Fer-Daumen.jpg
Mörchnerschneid,3136,2,
Mörchnerschartenkopf,2883,2,
Rosskopf,2913,2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Rosskopf_horses_dh_050908.jpg/1000px-Rosskopf_horses_dh_050908.jpg
Hochsteller,3010,2,https://upload.wikimedia.org/wikipedia/commons/9/99/Northkill_Amish.jpg
Gamsspitzl,2288,3,
Pillsteinhöhe,1461,3,
First,1639,1,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Orbea_Occam_2020.jpg/1000px-Orbea_Occam_2020.jpg
Hoher Zetz,1250,8,
Pommesberg,1281,8,
Plankogel,1513,8,
Hirschberg,1252,8,https://upload.wikimedia.org/wikipedia/commons/1/14/Hirschberg_HQ.jpg
Streberkogel,1423,8,
Schoberkogel,1036,8,
Pirbachkogel,1158,8,
Kruckenbrettl,1005,4,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Steinbach_an_der_Steyr_-_Ortsansicht_%281%29.JPG/1000px-Steinbach_an_der_Steyr_-_Ortsansicht_%281%29.JPG
Dürres Eck,1180,4,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/1839_Monin_Map_of_Ancienne_Italy_Atlas_Universel_de_G%C3%A9ographie_Ancienne_and_Moderne.jpg/1000px-1839_Monin_Map_of_Ancienne_Italy_Atlas_Universel_de_G%C3%A9ographie_Ancienne_and_Moderne.jpg
